1999,Mixed BAM Teams,2,0,,,
1999,Mixed BAM Teams,2,0,,,
1998,Mixed BAM Teams,1,Cheri Bjerkan,,,
1998,Mixed BAM Teams,1,David Berkowitz,,,
1998,Mixed BAM Teams,1,Jim Bjerkan,,,
1998,Mixed BAM Teams,1,Lisa Berkowitz,,,
1998,Mixed BAM Teams,1,0,,,
1998,Mixed BAM Teams,1,0,,,
1998,Mixed BAM Teams,2,Andrew Robson,,,
1998,Mixed BAM Teams,2,Geir Helgemo,,,
1998,Mixed BAM Teams,2,Rita Shugart,,,
1998,Mixed BAM Teams,2,Kitty Munson-Cooper,,,
1998,Mixed BAM Teams,2,0,,,
1998,Mixed BAM Teams,2,0,,,
1997,Mixed BAM Teams,1,David Sachs,,,
1997,Mixed BAM Teams,1,Marc Low,,,
1997,Mixed BAM Teams,1,Sandra Low,,,
1997,Mixed BAM Teams,1,Sue Sachs,,,
1997,Mixed BAM Teams,1,0,,,
1997,Mixed BAM Teams,1,0,,,
1997,Mixed BAM Teams,2,Jo Anne Casen,,,
1997,Mixed BAM Teams,2,Kit Woolsey,,,
1997,Mixed BAM Teams,2,Larry Mori,,,
1997,Mixed BAM Teams,2,Martha Katz,,,
1997,Mixed BAM Teams,2,Ralph Katz,,,
1997,Mixed BAM Teams,2,Sally Woolsey,,,
1996,Mixed BAM Teams,1,Barbara Kasle,,,
1996,Mixed BAM Teams,1,Garey Hayden,,,
1996,Mixed BAM Teams,1,Gaylor Kasle,,,
1996,Mixed BAM Teams,1,Nancy Passell,,,
1996,Mixed BAM Teams,1,0,,,
1996,Mixed BAM Teams,1,0,,,
1996,Mixed BAM Teams,2,Amalya Kearse,,,
1996,Mixed BAM Teams,2,Chuck Burger,,,
1996,Mixed BAM Teams,2,Jacqui Mitchell,,,
1996,Mixed BAM Teams,2,Jimmy Cayne,,,
1996,Mixed BAM Teams,2,Mike Passell,,,
1996,Mixed BAM Teams,2,Suzy Burger,,,
1995,Mixed BAM Teams,1,David Berkowitz,,,
1995,Mixed BAM Teams,1,Harold Lilie,,,
1995,Mixed BAM Teams,1,Joyce Lilie,,,
1995,Mixed BAM Teams,1,Lisa Berkowitz,,,
1995,Mixed BAM Teams,1,0,,,
1995,Mixed BAM Teams,1,0,,,
1995,Mixed BAM Teams,2,Florine Walters,,,
1995,Mixed BAM Teams,2,Ginny Schuett,,,
1995,Mixed BAM Teams,2,Jeff Schuett,,,
1995,Mixed BAM Teams,2,Karen Walker,,,
1995,Mixed BAM Teams,2,Mark Feldman,,,
1995,Mixed BAM Teams,2,Tom Kniest,,,
1994,Mixed BAM Teams,1,Barbara Sion,,,
1994,Mixed BAM Teams,1,Michael Seamon,,,
1994,Mixed BAM Teams,1,Mike Lucas,,,
1994,Mixed BAM Teams,1,Renee Mancuso,,,
1994,Mixed BAM Teams,1,Steve Sion,,,
1994,Mixed BAM Teams,1,0,,,
1994,Mixed BAM Teams,2,Eddie Wold,,,
1994,Mixed BAM Teams,2,George Rosenkranz,,,
1994,Mixed BAM Teams,2,Kerri Sanborn,,,
1994,Mixed BAM Teams,2,Larry N. Cohen,,,
1994,Mixed BAM Teams,2,Sabine Zenkel,,,
1994,Mixed BAM Teams,2,0,,,
1993,Mixed BAM Teams,1,Beth Palmer,,,
1993,Mixed BAM Teams,1,Bill Pettis,,,
1993,Mixed BAM Teams,1,David Berkowitz,,,
1993,Mixed BAM Teams,1,Lisa Berkowitz,,,
1993,Mixed BAM Teams,1,0,,,
1993,Mixed BAM Teams,1,0,,,
1993,Mixed BAM Teams,2,Joan Lewis,,,
1993,Mixed BAM Teams,2,Nancy Molesworth,,,
1993,Mixed BAM Teams,2,Robbie Hopkins,,,
1993,Mixed BAM Teams,2,Stephen Schneer,,,
1993,Mixed BAM Teams,2,0,,,
1993,Mixed BAM Teams,2,0,,,
1992,Mixed BAM Teams,1,Beth Palmer,,,
1992,Mixed BAM Teams,1,Dennis Clerkin,,,
1992,Mixed BAM Teams,1,Gabriel Chagas,,,
1992,Mixed BAM Teams,1,Juanita Chambers,,,
1992,Mixed BAM Teams,1,Marinesa Letizia,,,
1992,Mixed BAM Teams,1,Mike Lawrence,,,
1992,Mixed BAM Teams,2,Bjorn Fallenius,,,
1992,Mixed BAM Teams,2,Jeff Meckstroth,,,
1992,Mixed BAM Teams,2,Kathy Anday,,,
1992,Mixed BAM Teams,2,Shirlee Meckstroth,,,
1992,Mixed BAM Teams,2,0,,,
1992,Mixed BAM Teams,2,0,,,
1991,Mixed BAM Teams,1,Brad Moss,,,
1991,Mixed BAM Teams,1,Bronia Gmach,,,
1991,Mixed BAM Teams,1,Jared Lilienstein,,,
1991,Mixed BAM Teams,1,John Carruthers,,,
1991,Mixed BAM Teams,1,Katie Thorpe,,,
1991,Mixed BAM Teams,1,0,,,
1991,Mixed BAM Teams,2,Asya Kamsky,,,
1991,Mixed BAM Teams,2,Dori Cohen,,,
1991,Mixed BAM Teams,2,Marty Bergen,,,
1991,Mixed BAM Teams,2,Michael Radin,,,
1991,Mixed BAM Teams,2,Robert Thomson,,,
1991,Mixed BAM Teams,2,Rozanne Pollack,,,
1990,Mixed BAM Teams,1,Eddie Wold,,,
1990,Mixed BAM Teams,1,Edith Rosenkranz,,,
1990,Mixed BAM Teams,1,George Rosenkranz,,,
1990,Mixed BAM Teams,1,Kerri Shuman,,,
1990,Mixed BAM Teams,1,Marinesa Letizia,,,
1990,Mixed BAM Teams,1,Mark Lair,,,
1990,Mixed BAM Teams,2,Ellee Lewis,,,
1990,Mixed BAM Teams,2,Howard Chandross,,,
1990,Mixed BAM Teams,2,Jim Becker,,,
1990,Mixed BAM Teams,2,Vivian Whalen,,,
1990,Mixed BAM Teams,2,0,,,
1990,Mixed BAM Teams,2,0,,,
1989,Mixed BAM Teams,1,Alan Sontag,,,
1989,Mixed BAM Teams,1,Gladys W. Collier,,,
1989,Mixed BAM Teams,1,Juanita Chambers,,,
1989,Mixed BAM Teams,1,Peter Weichsel,,,
1989,Mixed BAM Teams,1,0,,,
1989,Mixed BAM Teams,1,0,,,
1989,Mixed BAM Teams,2/3,Dori Cohen,,,
1989,Mixed BAM Teams,2/3,Marty Bergen,,,
1989,Mixed BAM Teams,2/3,Mary Oshlag,,,
1989,Mixed BAM Teams,2/3,Richard Oshlag,,,
1989,Mixed BAM Teams,2/3,0,,,
1989,Mixed BAM Teams,2/3,0,,,
1989,Mixed BAM Teams,2/3,Chester Hirsch,,,
1989,Mixed BAM Teams,2/3,Jacqui Mitchell,,,
1989,Mixed BAM Teams,2/3,Mary Jane Farell,,,
1989,Mixed BAM Teams,2/3,Victor Mitchell,,,
1989,Mixed BAM Teams,2/3,0,,,
1989,Mixed BAM Teams,2/3,0,,,
1988,Mixed BAM Teams,1/2,Dan Rotman,,,
1988,Mixed BAM Teams,1/2,Flo Rotman,,,
1988,Mixed BAM Teams,1/2,Helen Utegaard,,,
1988,Mixed BAM Teams,1/2,Robert Radwin,,,
1988,Mixed BAM Teams,1/2,0,,,
1988,Mixed BAM Teams,1/2,0,,,
1988,Mixed BAM Teams,1/2,Ev Cogan,,,
1988,Mixed BAM Teams,1/2,Jo Ann Manfield,,,
1988,Mixed BAM Teams,1/2,Kenneth L. Cohen,,,
1988,Mixed BAM Teams,1/2,Robert Woodard,,,
1988,Mixed BAM Teams,1/2,0,,,
1988,Mixed BAM Teams,1/2,0,,,
1987,Mixed BAM Teams,1/2,Jim Mahaffey,,,
1987,Mixed BAM Teams,1/2,Joan Remey,,,
1987,Mixed BAM Teams,1/2,Linda Perlman,,,
1987,Mixed BAM Teams,1/2,Paul Soloway,,,
1987,Mixed BAM Teams,1/2,0,,,
1987,Mixed BAM Teams,1/2,0,,,
1987,Mixed BAM Teams,1/2,Bob Hamman,,,
1987,Mixed BAM Teams,1/2,Bobby Levin,,,
1987,Mixed BAM Teams,1/2,Kerri Shuman,,,
1987,Mixed BAM Teams,1/2,Rama Linz,,,
1987,Mixed BAM Teams,1/2,0,,,
1987,Mixed BAM Teams,1/2,0,,,
1986,Mixed BAM Teams,1,David Berkowitz,,,
1986,Mixed BAM Teams,1,Harold Lilie,,,
1986,Mixed BAM Teams,1,Joyce Lilie,,,
1986,Mixed BAM Teams,1,Lisa Berkowitz,,,
1986,Mixed BAM Teams,1,Mark Cohen,,,
1986,Mixed BAM Teams,1,Stasha Cohen,,,
1986,Mixed BAM Teams,2,Bob Etter,,,
1986,Mixed BAM Teams,2,Carol Simon,,,
1986,Mixed BAM Teams,2,Claire Kern,,,
1986,Mixed BAM Teams,2,Hugh Ross,,,
1986,Mixed BAM Teams,2,Min Ross,,,
1986,Mixed BAM Teams,2,Paul Kern,,,
1985,Mixed BAM Teams,1,Alan Truscott,,,
1985,Mixed BAM Teams,1,Bill Pollack,,,
1985,Mixed BAM Teams,1,Dave Treadwell,,,
1985,Mixed BAM Teams,1,Dorothy Truscott,,,
1985,Mixed BAM Teams,1,Evelyn Levitt,,,
1985,Mixed BAM Teams,1,Rozanne Pollack,,,
1985,Mixed BAM Teams,2,Carole Dietz,,,
1985,Mixed BAM Teams,2,Jyme Tropila,,,
1985,Mixed BAM Teams,2,Martin Miller,,,
1985,Mixed BAM Teams,2,Rich Schmieder,,,
1985,Mixed BAM Teams,2,0,,,
1985,Mixed BAM Teams,2,0,,,
1984,Mixed BAM Teams,1,Allan Cokin,,,
1984,Mixed BAM Teams,1,Barbara Sion,,,
1984,Mixed BAM Teams,1,Bernie Chazen,,,
1984,Mixed BAM Teams,1,Juanita Skelton,,,
1984,Mixed BAM Teams,1,Steve Sion,,,
1984,Mixed BAM Teams,1,Susan Sternberg,,,
1984,Mixed BAM Teams,2,Carol Sanders,,,
1984,Mixed BAM Teams,2,Eddie Wold,,,
1984,Mixed BAM Teams,2,Edith Rosenkranz,,,
1984,Mixed BAM Teams,2,George Rosenkranz,,,
1984,Mixed BAM Teams,2,Lynn Deas,,,
1984,Mixed BAM Teams,2,Mark Lair,,,
1983,Mixed BAM Teams,1,Alan Kudisch,,,
1983,Mixed BAM Teams,1,Drew Casen,,,
1983,Mixed BAM Teams,1,Judy Landau,,,
1983,Mixed BAM Teams,1,Karen Allison,,,
1983,Mixed BAM Teams,1,0,,,
1983,Mixed BAM Teams,1,0,,,
1983,Mixed BAM Teams,2,Eric Rodwell,,,
1983,Mixed BAM Teams,2,Jeff Meckstroth,,,
1983,Mixed BAM Teams,2,Judi Radin,,,
1983,Mixed BAM Teams,2,Kathie Wei,,,
1983,Mixed BAM Teams,2,0,,,
1983,Mixed BAM Teams,2,0,,,
1982,Mixed BAM Teams,1/2,Carol Sanders,,,
1982,Mixed BAM Teams,1/2,Joan DeWitt,,,
1982,Mixed BAM Teams,1/2,Sidney H. Lazard,,,
1982,Mixed BAM Teams,1/2,Thomas K. Sanders,,,
1982,Mixed BAM Teams,1/2,0,,,
1982,Mixed BAM Teams,1/2,0,,,
1982,Mixed BAM Teams,1/2,Beth Palmer,,,
1982,Mixed BAM Teams,1/2,Bill Cole,,,
1982,Mixed BAM Teams,1/2,Lynn Deas,,,
1982,Mixed BAM Teams,1/2,Norb Kremer,,,
1982,Mixed BAM Teams,1/2,0,,,
1982,Mixed BAM Teams,1/2,0,,,
1981,Mixed BAM Teams,1,Doug Fraser,,,
1981,Mixed BAM Teams,1,Esta Van Zandt,,,
1981,Mixed BAM Teams,1,Linda Peterson,,,
1981,Mixed BAM Teams,1,Paul J. Lewis,,,
1981,Mixed BAM Teams,1,Ralph Katz,,,
1981,Mixed BAM Teams,1,Sandra Fraser,,,
1981,Mixed BAM Teams,2,Beth Palmer,,,
1981,Mixed BAM Teams,2,Bill Cole,,,
1981,Mixed BAM Teams,2,Lynn Deas,,,
1981,Mixed BAM Teams,2,Norb Kremer,,,
1981,Mixed BAM Teams,2,0,,,
1981,Mixed BAM Teams,2,0,,,
1980,Mixed BAM Teams,1,Barry Crane,,,
1980,Mixed BAM Teams,1,Elias Konstantinovsky,,,
1980,Mixed BAM Teams,1,Jose John Hamui,,,
1980,Mixed BAM Teams,1,Kerri Shuman,,,
1980,Mixed BAM Teams,1,Laura Mariscal,,,
1980,Mixed BAM Teams,1,0,,,
1980,Mixed BAM Teams,2,Dennis McGarry,,,
1980,Mixed BAM Teams,2,Gerald Caravelli,,,
1980,Mixed BAM Teams,2,Helen Utegaard,,,
1980,Mixed BAM Teams,2,Joan Remey,,,
1980,Mixed BAM Teams,2,Vincent Remey,,,
1980,Mixed BAM Teams,2,0,,,
1979,Mixed BAM Teams,1/3,Betty Bloom,,,
1979,Mixed BAM Teams,1/3,Edith Sacks,,,
1979,Mixed BAM Teams,1/3,Mark Cohen,,,
1979,Mixed BAM Teams,1/3,Steve Bloom,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,Joan DeWitt,,,
1979,Mixed BAM Teams,1/3,Mark Lair,,,
1979,Mixed BAM Teams,1/3,Nancy Alpaugh,,,
1979,Mixed BAM Teams,1/3,Sidney H. Lazard,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,Ed Nagy,,,
1979,Mixed BAM Teams,1/3,Lynne Feldman,,,
1979,Mixed BAM Teams,1/3,Sharon Smith,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,0,,,
1979,Mixed BAM Teams,1/3,0,,,
1978,Mixed BAM Teams,1,Joan DeWitt,,,
1978,Mixed BAM Teams,1,Mark Lair,,,
1978,Mixed BAM Teams,1,Nancy Alpaugh,,,
1978,Mixed BAM Teams,1,Sidney H. Lazard,,,
1978,Mixed BAM Teams,1,0,,,
1978,Mixed BAM Teams,1,0,,,
1978,Mixed BAM Teams,2,Betty Adler,,,
1978,Mixed BAM Teams,2,David Sachs,,,
1978,Mixed BAM Teams,2,Julian Adler,,,
1978,Mixed BAM Teams,2,Sue Sachs,,,
1978,Mixed BAM Teams,2,0,,,
1978,Mixed BAM Teams,2,0,,,
1977,Mixed BAM Teams,1,Joan DeWitt,,,
1977,Mixed BAM Teams,1,Mark Lair,,,
1977,Mixed BAM Teams,1,Nancy Alpaugh,,,
1977,Mixed BAM Teams,1,Sidney H. Lazard,,,
1977,Mixed BAM Teams,1,0,,,
1977,Mixed BAM Teams,1,0,,,
1977,Mixed BAM Teams,2,Ethel Dayboch,,,
1977,Mixed BAM Teams,2,Morrie Freier,,,
1977,Mixed BAM Teams,2,Richard Paulsen,,,
1977,Mixed BAM Teams,2,Sue Thornton,,,
1977,Mixed BAM Teams,2,0,,,
1977,Mixed BAM Teams,2,0,,,
1976,Mixed BAM Teams,1/2,Carol Sanders,,,
1976,Mixed BAM Teams,1/2,Dr. Richard H. Katz,,,
1976,Mixed BAM Teams,1/2,Marion Weed,,,
1976,Mixed BAM Teams,1/2,Paul Swanson,,,
1976,Mixed BAM Teams,1/2,0,,,
1976,Mixed BAM Teams,1/2,0,,,
1976,Mixed BAM Teams,1/2,Fred Hamilton,,,
1976,Mixed BAM Teams,1/2,John Sutherlin,,,
1976,Mixed BAM Teams,1/2,Nancy Weichsel,,,
1976,Mixed BAM Teams,1/2,Peggy Sutherlin,,,
1976,Mixed BAM Teams,1/2,Peter Weichsel,,,
1976,Mixed BAM Teams,1/2,Rhoda Walsh,,,
1975,Mixed BAM Teams,1,Gerald Caravelli,,,
1975,Mixed BAM Teams,1,Helen Utegaard,,,
1975,Mixed BAM Teams,1,Jim Linhart,,,
1975,Mixed BAM Teams,1,Nancy Gruver,,,
1975,Mixed BAM Teams,1,0,,,
1975,Mixed BAM Teams,1,0,,,
1975,Mixed BAM Teams,2/3,Eugenie Mathe,,,
1975,Mixed BAM Teams,2/3,James E. Zimmerman,,,
1975,Mixed BAM Teams,2/3,Joan Remey,,,
1975,Mixed BAM Teams,2/3,Lewis L. Mathe,,,
1975,Mixed BAM Teams,2/3,Shirlee Lazarus,,,
1975,Mixed BAM Teams,2/3,Vincent Remey,,,
1975,Mixed BAM Teams,2/3,Alvin Roth,,,
1975,Mixed BAM Teams,2/3,Barbara Rappaport,,,
1975,Mixed BAM Teams,2/3,Carol Crawford,,,
1975,Mixed BAM Teams,2/3,John R. Crawford,,,
1975,Mixed BAM Teams,2/3,0,,,
1975,Mixed BAM Teams,2/3,0,,,
1974,Mixed BAM Teams,1,Edith Kemp,,,
1974,Mixed BAM Teams,1,Jerome Yavitz,,,
1974,Mixed BAM Teams,1,Rita Seamon,,,
1974,Mixed BAM Teams,1,William Seamon,,,
1974,Mixed BAM Teams,1,0,,,
1974,Mixed BAM Teams,1,0,,,
1974,Mixed BAM Teams,2/5,Betty Adler,,,
1974,Mixed BAM Teams,2/5,David Sachs,,,
1974,Mixed BAM Teams,2/5,Julian Adler,,,
1974,Mixed BAM Teams,2/5,Sue Sachs,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,Barbara Saltsman,,,
1974,Mixed BAM Teams,2/5,Doug Fraser,,,
1974,Mixed BAM Teams,2/5,Joey Silver,,,
1974,Mixed BAM Teams,2/5,Sandra Fraser,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,Amos Kaminski,,,
1974,Mixed BAM Teams,2/5,Jack Saltz,,,
1974,Mixed BAM Teams,2/5,Mark Berger,,,
1974,Mixed BAM Teams,2/5,Mona Stocknoff,,,
1974,Mixed BAM Teams,2/5,Sallie Johnson,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,Alvin Roth,,,
1974,Mixed BAM Teams,2/5,Barbara Rappaport,,,
1974,Mixed BAM Teams,2/5,Carol Crawford,,,
1974,Mixed BAM Teams,2/5,John R. Crawford,,,
1974,Mixed BAM Teams,2/5,0,,,
1974,Mixed BAM Teams,2/5,0,,,
1973,Mixed BAM Teams,1,Edith Sacks,,,
1973,Mixed BAM Teams,1,Ellen Alfandre,,,
1973,Mixed BAM Teams,1,Phil Feldesman,,,
1973,Mixed BAM Teams,1,Stanley Tomchin,,,
1973,Mixed BAM Teams,1,0,,,
1973,Mixed BAM Teams,1,0,,,
1973,Mixed BAM Teams,2,Jo Morse,,,
1973,Mixed BAM Teams,2,Peggy Parker,,,
1973,Mixed BAM Teams,2,Robert H. Lipsitz,,,
1973,Mixed BAM Teams,2,Steve Robinson,,,
1973,Mixed BAM Teams,2,Steven J. Parker,,,
1973,Mixed BAM Teams,2,0,,,
1972,Mixed BAM Teams,1,Bill Passell,,,
1972,Mixed BAM Teams,1,Gail Moss,,,
1972,Mixed BAM Teams,1,Marietta Passell,,,
1972,Mixed BAM Teams,1,Michael Moss,,,
1972,Mixed BAM Teams,1,0,,,
1972,Mixed BAM Teams,1,0,,,
1972,Mixed BAM Teams,2,Alan Truscott,,,
1972,Mixed BAM Teams,2,B. Jay Becker,,,
1972,Mixed BAM Teams,2,Dorothy Hayden Truscott,,,
1972,Mixed BAM Teams,2,Dr. John Fisher,,,
1972,Mixed BAM Teams,2,Emma Jean Hawes,,,
1972,Mixed BAM Teams,2,0,,,
1971,Mixed BAM Teams,1,John Anderson,,,
1971,Mixed BAM Teams,1,Marilyn McCrary,,,
1971,Mixed BAM Teams,1,Ron Andersen,,,
1971,Mixed BAM Teams,1,Sue Picus,,,
1971,Mixed BAM Teams,1,0,,,
1971,Mixed BAM Teams,1,0,,,
1971,Mixed BAM Teams,2,Dorsey Brooks,,,
1971,Mixed BAM Teams,2,Joan Remey,,,
1971,Mixed BAM Teams,2,Vincent Remey,,,
1971,Mixed BAM Teams,2,Zerrene Brooks,,,
1971,Mixed BAM Teams,2,0,,,
1971,Mixed BAM Teams,2,0,,,
1970,Mixed BAM Teams,1,Dorothy Bare,,,
1970,Mixed BAM Teams,1,Eugenie Mathe,,,
1970,Mixed BAM Teams,1,Gerald Bare,,,
1970,Mixed BAM Teams,1,Lewis L. Mathe,,,
1970,Mixed BAM Teams,1,0,,,
1970,Mixed BAM Teams,1,0,,,
1970,Mixed BAM Teams,2/3,David Strasberg,,,
1970,Mixed BAM Teams,2/3,Helen Strasberg,,,
1970,Mixed BAM Teams,2/3,Ken Barbour,,,
1970,Mixed BAM Teams,2/3,Mickey Rosenthal,,,
1970,Mixed BAM Teams,2/3,William Daly,,,
1970,Mixed BAM Teams,2/3,0,,,
1970,Mixed BAM Teams,2/3,Betty Adler,,,
1970,Mixed BAM Teams,2/3,David Sachs,,,
1970,Mixed BAM Teams,2/3,Julian Adler,,,
1970,Mixed BAM Teams,2/3,Sue Sachs,,,
1970,Mixed BAM Teams,2/3,0,,,
1970,Mixed BAM Teams,2/3,0,,,
1969,Mixed BAM Teams,1,Alice Stakgold,,,
1969,Mixed BAM Teams,1,Charles Peres,,,
